Level Name,Creator,Level ID,Creator User ID,Difficulty,Reward,,Rating,Song Name,Song Artist,Song ID,Extra Songs,Gamemode,Coins,Coins Status,Duration,Length,Description,Objects,Objects (LDM),LDM,Two Player,Game Version,Level Version,Password,Copied ID,Requested Reward,Editor Time,Editor Time (Copies),Editor Time (+Copies),Upload Date,Update Date
Alone,Klexic,130128430,257793780,Hard,5⭐,5,✨ Featured,Alone (ft. Kyle Reynolds),"Natan Chaim, Asketa, Kyle Reynolds",10010883,,⭐ Classic,💿💿💿,Verified,0:01:31.60,🕒 Long,"Me, Myself, and I.","28,141","26,769",✅ Yes,❌ No,2.2,11,Free Copy,N/A,5,11:48:15,2:41:33,14:29:48,2025-12-26 04:45:09,2026-04-08 18:37:38
Firefly,JunchiX,130129008,178373144,Hard,4⭐,4,✔ Normal,Firefly pt. II (ft. STARLYTE),"Jim Yosef, Starlyte",10010597,,⭐ Classic,,N/A,0:01:04.07,🕒 Long,Made Time: 5h 50m,"3,333",N/A,❌ No,❌ No,2.2,1,Free Copy,130129008,4,0:00:13,5:51:02,5:51:15,2025-12-26 05:02:33,2025-12-26 13:10:53
RUN,Silvow,130131609,85434605,Hard,5⭐,5,✨ Featured,Shirobon - On The Run,shirobonmusic,1068612,,⭐ Classic,,N/A,0:00:51.52,🕒 Medium,made for PepeTheGod CC1 | blue and orange map,"22,232","21,604",✅ Yes,❌ No,2.2,2,Free Copy,N/A,5,6:59:12,N/A,6:59:12,2025-12-26 06:29:26,2026-01-01 01:30:10
GlaciatioN,RoLiKGMD,130139474,95152964,Harder,6⭐,6,✨ Featured,cYsmix - Phone Me First,cysmix,1139782,,⭐ Classic,💿,Verified,0:01:19.09,🕒 Long,Happy New Year! :D,"19,058","18,975",✅ Yes,❌ No,2.2,6,Free Copy,N/A,6,145:44:42,15:19:15,161:03:57,2025-12-26 10:56:11,2026-02-01 10:46:08
Jade,d6cd,130140927,30723528,Insane,9⭐,9,✨ Featured,F-777 - Cobra,F-777,1277408,,⭐ Classic,,N/A,0:01:00.36,🕒 Long,"There's no backing out now, for me or for you.","26,844","26,826",✅ Yes,❌ No,2.2,2,Free Copy,N/A,8,23:41:49,N/A,23:41:49,2025-12-26 11:37:14,2025-12-28 19:46:36
Fly Low,Biskotos,130142016,253434464,Hard,5⭐,5,✨ Featured,SPOTS 2,snuffles,1461793,,⭐ Classic,💿💿,Verified,0:01:15.17,🕒 Long,Enjoy my little flying journey! | Collab with WKGoated | Playtested by GDMonkey40 and Kwoob | Inspired by SebasuGD | LDM removes the particles so just use it if you lag,"25,107","23,541",✅ Yes,❌ No,2.2,1,Free Copy,128153356,5,4:29:48,10:40:20,15:10:08,2025-12-26 12:08:10,2025-12-26 12:08:10
Plummet,martinosu,130144881,241703700,Hard,4⭐,4,✔ Normal,Plummet,1f1n1ty,885164,,⭐ Classic,,N/A,0:00:59.62,🕒 Long,"Hi, i hope you will enjoy this new lvl. I will try to update it soon if needed. Dont forget to leave some feedback:)","20,831","14,680",✅ Yes,❌ No,2.2,5,Free Copy,N/A,4,428:05:32,N/A,428:05:32,2025-12-26 13:18:01,2025-12-30 14:23:57
fLies,ImNotNuub,130145323,18311018,Hard,5⭐,5,✨ Featured,Fly Away,GalaxyTones,1438897,,⭐ Classic,,N/A,0:01:29.47,🕒 Long,"Build Week 2 - Level 4 - Was supposed to be a really small one done in a couple hours, but we got an extra day so I just went to bed yesterday lol.","27,604","26,633",✅ Yes,❌ No,2.2,4,Free Copy,N/A,5,19:00:48,N/A,19:00:48,2025-12-26 13:27:50,2026-01-12 14:36:30
Royalty,D45N,130149424,137520036,Harder,6⭐,6,✨ Featured,Royalty,"Egzod, Maestro Chives, Neoni",10010556,"[{""id"": ""134270"", ""name"": ""[TMM43] Ultimate Destruction"", ""artist"": ""TMM43""}]",⭐ Classic,💿💿,Verified,0:01:55.07,🕒 Long,LDM = no lyrics,"98,347","85,107",✅ Yes,❌ No,2.2,5,Free Copy,N/A,6,66:48:01,N/A,66:48:01,2025-12-26 14:59:16,2026-02-13 10:32:09
Stardust,eddydo,130149650,172589702,Hard Demon,10⭐,10,✨ Featured,Geoxor - Stardust,Geoxor,864327,,⭐ Classic,,N/A,0:01:18.18,🕒 Long,and more,"97,916","85,537",✅ Yes,❌ No,2.2,3,Free Copy,127493928,10,0:05:06,28:53:29,28:58:35,2025-12-26 15:03:41,2026-01-09 17:40:12
Christmas PoinT,SrJC23Tech,130156543,113977331,Harder,6⭐,6,✨ Featured,ALESDA! - Alive,alexizgd,804470,,⭐ Classic,,N/A,0:01:11.35,🕒 Long,"Collab with Alexfree, iDrack & J4c0bluna Hapyy Christmas to all and prosperous new year ^^","36,516","35,810",✅ Yes,❌ No,2.2,8,Free Copy,130126218,6,0:23:15,22:46:57,23:10:12,2025-12-26 17:12:22,2026-03-05 16:06:43
KINA CLAUS,SouneX,130160617,27491805,Insane,8⭐,8,✨ Featured,Christmas Cat,WaxTerk,898777,,⭐ Classic,💿,Verified,0:01:21.00,🕒 Long,It's the most kina time of the year!,"34,492","31,750",✅ Yes,❌ No,2.2,3,Free Copy,130018355,8,0:08:29,11:23:42,11:32:11,2025-12-26 18:20:38,2025-12-27 03:59:01
wacky shape facility,GravSpaze,130161569,47280500,Harder,7🌙,7,✔ Normal,Kitty Madness,Burner98,1079062,,🌙 Platformer,💿,Verified,0:01:30.23,🕒 Plat.,it's a miracle. i actually finished a full level before the year ended. i hope you all enjoy this one. don't succumb to the wacky shapes. ty 2 everyone who gave feedback before it came out,"16,295",N/A,❌ No,❌ No,2.2,2,Free Copy,N/A,7,14:41:49,150:03:31,164:45:20,2025-12-26 18:35:32,2025-12-29 18:34:17
Artificial Intel,SixSloth999,130162546,239561054,Harder,7⭐,7,✨ Featured,AI,Max Brhon,10009955,,⭐ Classic,,N/A,0:00:45.15,🕒 Medium,"EPILEPSY WARNING! I'd also recommend turning on ldm. Have fun and lmk if any issues :) Inspired by ""Rise""","22,508","22,496",✅ Yes,❌ No,2.2,3,Free Copy,N/A,7,10:22:21,N/A,10:22:21,2025-12-26 18:50:44,2025-12-27 11:40:32
Fishmas,Moonnix,130164333,222230898,Normal,3🌙,3,✨ Featured,Vista Sounds - Third Place,vista-sound13,1486340,"[{""id"": ""966998"", ""name"": ""Daydreamer"", ""artist"": ""meganeko""}, {""id"": ""1234046"", ""name"": ""Vista Sounds - Cotching"", ""artist"": ""vista-sound13""}, {""id"": ""1439273"", ""name"": ""DAMN!!!! sfx"", ""artist"": ""akerae""}]",🌙 Platformer,💿💿💿,Verified,0:00:56.81,🕒 Plat.,Christmas lvl:),"20,420",N/A,❌ No,❌ No,2.2,3,Free Copy,128637241,3,0:11:55,12:23:11,12:35:06,2025-12-26 19:19:10,2025-12-27 16:49:05
Aurora,chessycat25,130168273,8108400,Harder,6⭐,6,✨ Featured,[ FV: Epsilon ] 03 - Borealis,Artifyber,1436234,,⭐ Classic,💿💿💿,Verified,0:01:03.88,🕒 Long,"""Between worlds"" - Last level for 2025, thank you all for making this year amazing!","22,695","17,959",✅ Yes,❌ No,2.2,3,Free Copy,129568313,6,28:33:48,4:22:45,32:56:33,2025-12-26 20:23:32,2026-01-07 22:00:46
Bunny Buninator,OliXor,130168780,122366395,Harder,7⭐,7,✨ Featured,SNOWY DAY,lchavasse,852668,,⭐ Classic,💿💿💿,Verified,0:01:06.97,🕒 Long,geometrical dominator if it was russia. secret santa/smrta gift for jade oatmealine !,"21,282","20,806",✅ Yes,❌ No,2.2,4,Free Copy,N/A,7,0:02:41,13:52:48,13:55:29,2025-12-26 20:32:26,2026-01-14 23:17:23
Mango Madness,EpicLooch,130169830,55662104,Hard,4⭐,4,✔ Normal,:3,tangermusic,1210043,,⭐ Classic,💿💿,Verified,0:01:01.77,🕒 Long,"my level for secret smrta for gben!!!! thank you moffe for helping me finish the spider part, and thank you mango for being a biiiiig big chud","6,686","6,683",✅ Yes,❌ No,2.2,2,Free Copy,129776225,4,0:11:44,12:58:10,13:09:54,2025-12-26 20:49:13,2025-12-27 01:01:43
festive construct,rply,130170154,121864455,Insane,9⭐,9,✨ Featured,Meet My Best Friend Named Loneliness,wineplume,1502350,,⭐ Classic,,N/A,0:00:59.16,🕒 Long,merry christmas! secret santa level for ivyteal :3,"27,928",N/A,❌ No,❌ No,2.2,2,Free Copy,130170154,9,0:00:09,8:58:18,8:58:27,2025-12-26 20:54:00,2026-07-07 18:31:28
Sleepover III,farstove,130172793,145881848,Insane Demon,10🌙,10,🔥 Epic,Sleepover 3 Audio,YESEvoi,1497025,"[{""id"": ""10001079"", ""name"": ""A Place Where It's Just The Two Of Us"", ""artist"": ""One Man Symphony""}, {""id"": ""10001178"", ""name"": ""A Dreamer's Lullaby"", ""artist"": ""Panman Music""}, {""id"": ""10004120"", ""name"": ""Atmosphere Loop 11"", ""artist"": ""Cafofo""}, {""id"": ""10004345"", ""name"": ""Wind A 01"", ""artist"": ""Custom SFX""}, {""id"": ""10004346"", ""name"": ""Wind A 02"", ""artist"": ""Custom SFX""}, {""id"": ""10005709"", ""name"": ""A Hollow Cave"", ""artist"": ""Wagedex Kaizen""}, {""id"": ""10007409"", ""name"": ""Before the Storm"", ""artist"": ""Blackmid""}, {""id"": ""10007926"", ""name"": ""Aeon 01"", ""artist"": ""Dave Deville""}, {""id"": ""10012497"", ""name"": ""Agony"", ""artist"": ""Audible Dread""}]",🌙 Platformer,💿💿,Verified,0:00:34.05,🕒 Plat.,"Welcome to sleepover III, a level inspired by FNAF, enjoy!","54,742","54,741",✅ Yes,✅ Yes,2.2,13,Free Copy,N/A,10,0:09:15,143:47:01,143:56:16,2025-12-26 21:37:50,2026-03-18 21:51:24
XXV XII MMXXV,Camelback,130173052,121070352,Harder,7⭐,7,✨ Featured,[lofi] Holiday | Little Helper,sleepFacingWest,987078,,⭐ Classic,,N/A,0:01:53.50,🕒 XL,Merry Christmas from Team Zero_!,"51,609","51,561",✅ Yes,❌ No,2.2,3,Free Copy,130141658,6,0:09:30,29:45:59,29:55:29,2025-12-26 21:42:14,2025-12-28 07:18:10
Roentgenium,Avixel,130175757,162215693,Insane,8⭐,8,✨ Featured,Stale Water,CaperCube,1125986,"[{""id"": ""10002979"", ""name"": ""Amazing Plan - Distressed"", ""artist"": ""Kevin MacLeod""}]",⭐ Classic,💿💿💿,Verified,0:01:18.24,🕒 Long,Hi Donnie!!! ^^ (Second coin route made and verified by hypoluna),"10,544","10,539",✅ Yes,❌ No,2.2,9,Free Copy,130131234,8,0:15:19,22:05:36,22:20:55,2025-12-26 22:33:15,2026-01-08 02:47:18
NITRO,Romori,130175814,50072891,Hard,5⭐,5,✨ Featured,Morpheus,Extra Terra,10007759,,⭐ Classic,,N/A,0:00:54.38,🕒 Medium,faster faster faster / Daily 30/12/2025,"32,204","28,943",✅ Yes,❌ No,2.2,3,Free Copy,N/A,5,0:01:39,15:30:06,15:31:45,2025-12-26 22:34:33,2026-01-08 12:01:15
Goober Rage Stage,bonscarrot,130183035,190172033,Extreme Demon,10⭐,10,✨ Featured,EarthBounce,WaxTerk,956573,,⭐ Classic,,N/A,0:00:58.51,🕒 Medium,"CAN U DEFEAT MY STAGES ?! GOOD LUCK !! HAHAHAHAA !! || Decorated By LameJesseGD, Verified By trenbabypaleo <3","18,278","16,253",✅ Yes,❌ No,2.2,10,Free Copy,N/A,N/A,0:05:18,41:23:54,41:29:12,2025-12-27 01:07:48,2026-05-10 17:43:28
Twinkle,zCobraa,130188394,284541835,Hard,5⭐,5,✔ Normal,Werd,B-RadGfromOV,763902,,⭐ Classic,,N/A,0:00:53.91,🕒 Medium,My best solo level yet! Enjoy :),"8,938","8,915",✅ Yes,❌ No,2.2,1,Free Copy,N/A,6,0:00:36,2:13:58,2:14:34,2025-12-27 03:08:19,2025-12-27 15:16:03
Darkest Hour,Instinct01,130191933,96484035,Harder,7⭐,7,✔ Normal,Planetarium,GalaxyTones,1290137,,⭐ Classic,💿💿,Verified,0:01:22.76,🕒 Long,"For antes build week 2, level 2 | My god this level was such a mind block, not my best work. ","37,132","20,290",✅ Yes,❌ No,2.2,4,Free Copy,N/A,7,8:58:04,N/A,8:58:04,2025-12-27 04:33:42,2025-12-27 16:05:34
Boogie ,javiLifter,130192590,58423409,Hard,5⭐,5,✨ Featured,boogie,"Zachz Winner, frozy, joyful",10012540,,⭐ Classic,💿💿💿,Verified,0:00:53.79,🕒 Medium,(my first level 2026) Happy new year 2026 Dashers :),"46,202","46,188",✅ Yes,❌ No,2.2,13,Free Copy,N/A,5,4:53:22,3:04:52,7:58:14,2025-12-27 04:51:38,2026-01-10 03:54:00
cerro torre,2ItalianCats,130195684,130465482,Easy Demon,10🌙,10,✨ Featured,got to get me there <loop>,Xorberax,1450352,"[{""id"": ""1446726"", ""name"": ""a tomorrow that will never be <loop>"", ""artist"": ""Xorberax""}, {""id"": ""1487318"", ""name"": ""𝚙𝚎𝚘𝚙𝚕𝚎 𝚝𝚘 𝚐𝚘 𝙥𝙡𝙖𝙘𝙚𝙨 𝙩𝙤 𝙢𝙚𝙚𝙩 <loop>"", ""artist"": ""Xorberax""}]",🌙 Platformer,💿💿,Verified,0:01:28.58,🕒 Plat.,"felt like making a easy level with conveyors so I did a quick build on boxing day for a speedbuild, really happy with the results and I hope you can enjoy my level :D ","6,701","6,697",✅ Yes,❌ No,2.2,6,Free Copy,130145378,10,0:37:27,8:55:58,9:33:25,2025-12-27 06:22:40,2026-05-13 18:14:22
TV time,smeadia,130195911,26177546,Insane Demon,10⭐,10,✨ Featured,"TV TIME (""ItsTV Time!"" cover)",DJLimeMusic,1444691,,⭐ Classic,,N/A,0:01:34.27,🕒 Long,"Hear that whine? Thats your CRT asking for a walk! My first full level, please enjoy and download NONG TV Time by Toby Fox","80,177","62,010",✅ Yes,❌ No,2.2,10,Free Copy,129514618,10,0:11:32,86:48:24,86:59:56,2025-12-27 06:30:42,2026-01-18 19:43:05
New year,Luisarr,130199659,147192161,Hard,5⭐,5,✔ Normal,bye bye,Andrah,10010058,,⭐ Classic,,N/A,0:01:07.64,🕒 Long,Bye Bye 2025,"22,506","10,258",✅ Yes,❌ No,2.2,4,Free Copy,N/A,5,10:11:56,N/A,10:11:56,2025-12-27 08:28:25,2025-12-28 21:59:26
Bad Habit,Selucentur,130201438,143271870,Harder,6⭐,6,✨ Featured,Bad Habit (ft. Zaug),"Zaug, Jeja",10010191,,⭐ Classic,,N/A,0:00:40.75,🕒 Medium,,"32,514","25,637",✅ Yes,❌ No,2.2,3,Free Copy,N/A,6,4:07:04,N/A,4:07:04,2025-12-27 09:21:35,2026-02-10 23:20:20
Furnace,CreatorZlaXss,130202857,261435132,Hard,5🌙,5,✨ Featured,Apartament,Marcin Szmuc,10011512,,🌙 Platformer,💿💿,Verified,0:01:13.56,🕒 Plat.,3/5 advent levels | The level where everything depends on temperature,"6,230",N/A,❌ No,❌ No,2.2,1,Free Copy,N/A,6,5:33:55,N/A,5:33:55,2025-12-27 10:00:53,2025-12-27 10:00:53
Newline,ParadoxFlux,130218834,183177987,Harder,6⭐,6,✨ Featured,STATIC,DPZ0,1489847,,⭐ Classic,💿,Verified,0:00:46.20,🕒 Medium,sorry if the coin mechanics weird af ive been feeling like lobotomized bart lately,"18,013","15,369",✅ Yes,❌ No,2.2,6,Free Copy,N/A,6,10:16:02,14:33:27,24:49:29,2025-12-27 15:54:20,2026-01-08 18:56:16
COLORBLAST,Blazified,130219486,114464031,Harder,6⭐,6,✨ Featured,Shut Eye - Nerf This! (feat. D.Va),ShutEye,726252,,⭐ Classic,,N/A,0:01:02.06,🕒 Long,"I decided to remake my very first public modern level for its 4th anniversary and to also see how I improved during those 4 years, this is probably my best work to date. GLHF","28,407",N/A,❌ No,❌ No,2.2,11,Free Copy,N/A,6,31:22:09,11:36:11,42:58:20,2025-12-27 16:05:35,2026-01-16 14:21:44
Tilo,benjo0401,130225343,234669895,Harder,6🌙,6,✨ Featured,Level One,DJStriden,600451,,🌙 Platformer,,N/A,0:00:44.90,🕒 Plat.,"Short and simple platformer. (Credits to: The little giant) didnt know about it, now I do","12,725",N/A,❌ No,❌ No,2.2,7,Free Copy,N/A,6,17:14:49,N/A,17:14:49,2025-12-27 17:46:44,2026-01-10 21:22:10
Tunnel 72,oTsuguu,130225399,141115976,Hard,5⭐,5,✨ Featured,-Dim-,Waterflame,852922,,⭐ Classic,,N/A,0:01:04.95,🕒 Long,"Artificial Team Collab // Gameplay: BlueY0shi / Deco: Richuh, Junotrion, Tundr4, XD8512, DraagonST, Shftr, oTsuguu // Happy End of 2025","13,037","13,024",✅ Yes,❌ No,2.2,1,Free Copy,N/A,4,0:33:48,N/A,0:33:48,2025-12-27 17:47:41,2025-12-27 17:47:41
Genesis,Starr44,130226804,119652180,Insane,9⭐,9,✨ Featured,From Air,Lapse,971534,,⭐ Classic,💿💿💿,Verified,0:01:10.30,🕒 Long,"Genesis - The beginning or origin of something. A new year, a new stage, a new era. Enjoy this level created by three incredible decorators.","20,175","16,647",✅ Yes,❌ No,2.2,2,Free Copy,130187172,9,0:38:00,21:05:13,21:43:13,2025-12-27 18:10:08,2025-12-30 02:52:30
Good Game,ImNotNuub,130230232,18311018,Harder,6⭐,6,✨ Featured,INTERNET FRIENDS,DiosselMusic,1501182,,⭐ Classic,,N/A,0:01:01.48,🕒 Long,Build Week 2 - Level 5 - Lowkey lost motivation in the end so its a lot shorter than it prolly should've been. Anyways somewhat of a new style that i tried here. Inspired by preempt.,"27,149","27,146",✅ Yes,❌ No,2.2,2,Free Copy,N/A,6,28:54:16,N/A,28:54:16,2025-12-27 19:02:28,2025-12-27 23:16:01
Speed Racer,Doggie,130236854,6766779,Insane,8🌙,8,✔ Normal,ParagonX9 - Chaoz Fantasy,ParagonX9,85046,"[{""id"": ""91656"", ""name"": ""F-777 Dark Dragon Fire"", ""artist"": ""F-777""}, {""id"": ""709578"", ""name"": ""Dimension"", ""artist"": ""hyperdemented""}, {""id"": ""10002987"", ""name"": ""Beach Party"", ""artist"": ""Kevin MacLeod""}, {""id"": ""10005580"", ""name"": ""A Spell Knight's Quarrel"", ""artist"": ""Brooklyn Game Audio""}]",🌙 Platformer,💿💿💿,Verified,0:02:58.83,🕒 Plat.,"How fast can you beat me. Designed by CreatorCreepy, ItzKiba, and Doggie.","22,936",N/A,❌ No,❌ No,2.2,2,Free Copy,129565727,8,0:03:01,22:08:37,22:11:38,2025-12-27 20:47:52,2025-12-28 09:11:50
zoomifly HolyDay,zoomifly,130243634,183799481,Harder,6⭐,6,✔ Normal,My Holiday (R3MIX),kinggrinyov5,625609,,⭐ Classic,💿,Verified,0:01:02.59,🕒 Long,ENJOY MY HOLIDAY MAP!!!!! maybe rate??? o_0    inspired by MLChristmas and FunnyGame Holiday,"16,176",N/A,❌ No,❌ No,2.2,3,Free Copy,N/A,6,0:23:35,7:40:17,8:03:52,2025-12-27 22:41:40,2026-03-20 21:47:55
jumpskirts,cardiogrammar,130244224,164675070,Easy Demon,10🌙,10,✔ Normal,mourn-flower (?????),Cinamoro,1245950,,🌙 Platformer,,N/A,0:00:53.86,🕒 Plat.,,"4,629","4,587",✅ Yes,❌ No,2.2,2,Free Copy,114880210,10,0:02:11,30:03:01,30:05:12,2025-12-27 22:52:34,2026-04-07 16:47:15
Well Lived,SugarPupz,130244791,76977866,Insane,8⭐,8,✨ Featured,wompers,yagru,561562,,⭐ Classic,,N/A,0:01:21.40,🕒 Long,Inspired by Well Rested! really fun to make and had a lot of fun making it!,"22,227","16,980",✅ Yes,❌ No,2.2,5,Free Copy,N/A,8,216:41:03,N/A,216:41:03,2025-12-27 23:03:16,2026-01-18 20:12:35
Flux,Sruj,130247071,6415555,Harder,6⭐,6,✨ Featured,stndrds,yagru,544108,,⭐ Classic,,N/A,0:01:12.80,🕒 Long,made in 17 minutes,"19,095","17,477",✅ Yes,❌ No,2.2,2,Free Copy,130236113,6,0:00:48,19:25:12,19:26:00,2025-12-27 23:48:45,2025-12-28 00:21:06
A Centimetre Apart,Truzzki,130265252,280880038,Harder,7⭐,7,✨ Featured,Cloudier - A Centimetre Apart,CloudierMusic,866873,,⭐ Classic,💿💿💿,Verified,0:01:03.15,🕒 Long,sequel to colorbeat | <cr> are this feelings that i harbour for </c><cg> you </c>,"25,604","25,302",✅ Yes,❌ No,2.2,17,Free Copy,N/A,7,15:53:03,N/A,15:53:03,2025-12-28 7:01:16,2026-07-23 9:41:30
shallow abyss,BadHam,130265275,153378111,Hard Demon,10⭐,10,✨ Featured,Endless Abyss,HypercubeRecords,1078269,,⭐ Classic,💿,Verified,0:01:53.11,🕒 Long,I procrastinated this for soooooo long. Thanks for playing and sorry about any lag.,"53,534","53,145",✅ Yes,❌ No,2.2,6,Free Copy,N/A,10,55:42:34,N/A,55:42:34,2025-12-28 07:01:53,2026-03-07 11:23:33
Flashfacer,Antedrifter,130268809,150213998,Harder,6⭐,6,✨ Featured,Blazin Thru,LemKuuja,1389445,,⭐ Classic,💿,Verified,0:01:03.17,🕒 Long,audio insights,"13,557","12,158",✅ Yes,❌ No,2.2,1,Free Copy,N/A,6,18:16:27,N/A,18:16:27,2025-12-28 08:52:49,2025-12-28 08:52:49
Truly          ALIVE,DrawnOut,130275044,228363387,Insane,8⭐,8,✔ Normal,Anki & Kabuki - Come Alive,KabukiTunes,679344,,⭐ Classic,💿💿💿,Verified,0:02:03.52,🕒 XL,ITS HYPE. ITS ALIVE.  T R U L Y      A L I V E     ?      ?,"27,922","27,279",✅ Yes,❌ No,2.2,1,Free Copy,N/A,7,47:24:33,N/A,47:24:33,2025-12-28 11:38:18,2025-12-28 11:38:18
PEACEFUL CLIMB HOME,Custi,130276726,11997066,Insane Demon,10🌙,10,✨ Featured,Ancient Winds,Blackmid,10007406,"[{""id"": ""597961"", ""name"": ""Walking in the Air Improv"", ""artist"": ""LucidShadowDreamer""}, {""id"": ""10006617"", ""name"": ""Desert Winds"", ""artist"": ""David Dumais""}]",🌙 Platformer,,N/A,0:03:12.66,🕒 Plat.,Last level of 2025.,"43,573",N/A,❌ No,❌ No,2.2,1,Free Copy,N/A,10,60:20:40,N/A,60:20:40,2025-12-28 12:19:04,2025-12-28 12:19:04
RoadCore,roadkiller,130277185,11094602,Hard Demon,10⭐,10,✨ Featured,~NK~ Evil,Rukkus,465909,,⭐ Classic,,N/A,0:01:27.84,🕒 Long,Core with Core. Verified By RoflGD,"65,838",N/A,❌ No,❌ No,2.2,1,Free Copy,130133390,10,0:00:05,0:54:43,0:54:48,2025-12-28 12:29:21,2025-12-28 12:29:21
potential of mything,espre,130280660,131195889,Hard,5⭐,5,✔ Normal,Ghost (Remix),seatellite,1168421,,⭐ Classic,💿💿,Verified,0:01:08.36,🕒 Long,GGGG,"3,974","3,829",✅ Yes,❌ No,2.2,4,Free Copy,N/A,3,5:18:18,18:43:03,24:01:21,2025-12-28 13:45:27,2025-12-29 06:31:25
Wal Lal Lal Lu,Inishia,130281428,152535873,Insane,9⭐,9,✨ Featured,Freakshow (ft. LexBlaze),"LexBlaze, Dirty Palm",10010918,,⭐ Classic,💿,Verified,0:01:03.38,🕒 Long,Playtester: Aqua0607 / 2nd Work of Team MlikyWay / 2025.10.18 ~ 2025.12.28,"37,746","33,640",✅ Yes,❌ No,2.2,1,Free Copy,127235294,9,0:00:08,38:34:09,38:34:17,2025-12-28 14:01:06,2025-12-28 14:01:06
SOUS SUOS,KueroKusto,130286408,218486749,Harder,6⭐,6,✔ Normal,algorhythm,fauxlite,1372475,,⭐ Classic,💿💿,Verified,0:00:55.97,🕒 Medium,My LAST 2O25 level...,"4,463",N/A,❌ No,❌ No,2.2,7,Free Copy,130286408,5,0:00:46,6:35:38,6:36:24,2025-12-28 15:38:22,2026-02-06 20:56:08
Eight OEight,ValveSoftware,130288302,114667592,Medium Demon,10⭐,10,✨ Featured,Eight OEight,Demonicity,1015241,,⭐ Classic,,N/A,0:01:01.08,🕒 Long,valve demon map,"23,136","21,060",✅ Yes,❌ No,2.2,5,Free Copy,N/A,10,50:19:42,N/A,50:19:42,2025-12-28 16:12:58,2026-05-06 07:25:48
Snow In A Glass Wood,Vizitek,130290655,25505929,Harder,7⭐,7,✨ Featured,The Pine Needles Covered the Sand Which Laid Atop the Embankment of the Ditch,Glassedhouse,1051100,,⭐ Classic,,N/A,0:01:34.86,🕒 Long,"Quick lvl made before the year ends, see you in 2026 with more bangers","10,867","9,865",✅ Yes,❌ No,2.2,2,Free Copy,N/A,6,11:24:47,N/A,11:24:47,2025-12-28 16:52:13,2025-12-28 19:09:29
Dragonic Blitz,EnenzoGD,130306751,55088618,Harder,6⭐,6,✨ Featured,Thats The One,DPZ0,1336435,,⭐ Classic,,N/A,0:00:51.15,🕒 Medium,"The xVainaja and EnenzoGD duo strike again, last level of 2025. enjoy :3","20,866",N/A,❌ No,❌ No,2.2,1,Free Copy,89529567,6,6:29:45,6:33:03,13:02:48,2025-12-28 21:03:17,2025-12-28 21:03:17
old fashion X,realbikas,130314969,11127701,Insane,8⭐,8,✔ Normal,Back On Track,DJVI,522654,,⭐ Classic,💿💿💿,Verified,0:01:21.45,🕒 Long,"An Updated Version of an Old Styled Level I made a while ago called ""Old Fashion"". Is this even Old Styled anymore? (GL on the Coins :P)","22,570","21,889",✅ Yes,❌ No,2.2,9,Free Copy,N/A,8,1:30:36,60:46:36,62:17:12,2025-12-28 23:28:12,2026-02-24 00:02:15
Tech Journey,prodTino,130320108,4467622,Insane,8⭐,8,✔ Normal,-Sky Fortress-,Waterflame,552058,,⭐ Classic,💿,Verified,0:01:12.42,🕒 Long,"my first simple and ""serious"" level, made using the 1.9 style and current triggers. enjoy ^_^","13,232",N/A,❌ No,❌ No,2.2,19,Free Copy,N/A,8,6:53:06,36:24:13,43:17:19,2025-12-29 01:13:37,2026-01-23 21:44:40
FishBootCandyBone,parrett,130321578,251950087,Insane,8🌙,8,✨ Featured,A Land Of Discovery,Brooklyn Game Audio,10007628,"[{""id"": ""10000164"", ""name"": ""A Crazy Balkan Gypsy"", ""artist"": ""Jordi Longan""}, {""id"": ""10002977"", ""name"": ""A Mission"", ""artist"": ""Kevin MacLeod""}, {""id"": ""10010016"", ""name"": ""18:28 OUTBOUND"", ""artist"": ""Sam Day""}, {""id"": ""10012849"", ""name"": ""Desperate"", ""artist"": ""TOKYO MACHINE, NEFFEX""}]",🌙 Platformer,💿💿💿,Verified,0:02:41.12,🕒 Plat.,Just a cute little gag level. Tap while in midair to cycle through four items. Estimated play time: 10-15 minutes.,"13,167","12,893",✅ Yes,❌ No,2.2,3,Free Copy,N/A,8,29:48:09,N/A,29:48:09,2025-12-29 01:44:36,2025-12-30 05:00:49
